text,label
httpswwwyoutubecomwatchva9bomxrpalm,0
hi cam i’m so glad you liked it thanks for sharing… glad you liked the fish sauce,0
i’m pretty sure this one cover all of my major food group green vegetable avocado almond mint lime & sriracha in fact i could probably stop right here and live happily ever after i could change our name to the brussels sprout blog and take picture of this dish – every day – just in a different bowl you know to keep thing exciting,0
don’t tell him 🙂 my wife can’t stand the word anchovy to begin with but i use them often in sauce for some of her now favorite mediterranean dishes… i’ve often experienced that people have preconceived idea about a certain flavor for this recipe i’d add generous squeeze of lime when serving to subdue the fish sauce to a background flavor,0
comment,0
stonefire pita - original or whole grain kale drizzle of olive oil a bit of dijon mustard squeeze of lemon apple slice avocado pine nut salt & pepper avocado squeeze of lemon sprinkle of sunflower seed or any seed you like salt & pepper red pepper hummus recipe below a few chickpea diced red onion feta pine nut parsley red pepper flake 1¼ cup chickpea 2 garlic clove 1 jarred roasted red pepper about ¼ cup worth juice of ½ a lemon 1-2 tablespoon olive oil 1 tablespoon tahini 1-2 teaspoon dry harissa seasoning water if necessary for consistency salt & pepper leftover cooked quinoa dried currant olive oil squeeze of lime a bit of cumin shaved carrot ribbon a few salad green greek yogurt a bit of curry powder salt & pepper,1
for the kale & apple salad chop the kale massage the leaf with olive oil salt and pepper until the leaf are tender add a bit of dijon mustard and a good squeeze of lemon mix with diced avocado sliced apple and toasted pine nut stuff in pita for the smashed avocado & sunflower seed slice avocado and add a bit of lemon juice salt & pepper use the back of a fork to mash it into the pita top with seed for the red pepper hummus with chickpea & feta blend all hummus ingredient together set aside drizzle pita with olive oil and grill on a grill pan slather with hummus and top with chickpea red onion feta pine nut and parsley top with a few red pepper flake for the carrot & quinoa salad mix quinoa with olive oil lime juice cumin currant salt & pepper toss with carrot ribbon and watercress mix yogurt with lime curry powder and salt stuff salad in pita and top with a dollop of curry yogurt,2
your email address will not be published required field are marked,0
so glad good luck in your last semester hope you like the hummus 🙂,0
these look divine your photo & idea are fabulous i’ve never seen those pitas…what’s the ingredient statement look like is it pretty clean i couldn’t find it on their website,0
these all look so delicious i usually begin putting a bunch of stuff on top of pita then only hummus and then finally i give in and eat the pita plain it perfect any way thanks for the great idea 🙂,0
so glad good luck in your last semester hope you like the hummus 🙂,0
¾ cup brown rice cereal ½ cup rolled oat ½ cup crushed walnut ⅓ cup coconut flake ¼ teaspoon salt 1 teaspoon cinnamon 2 tablespoon coconut oil ¼ cup brown rice syrup ¼ cup peanut butter ⅓ cup chocolate chip optional,1
line a 5x7 rectangle dish with parchment paper and a tiny bit of cooking spray place the brown rice cereal into a large bowl and set aside in a large skillet over low heat toast the oat gently stirring so they toast somewhat evenly once theyre starting to brown around the edge add the walnut coconut flake salt and cinnamon continue to toast until the coconut flake are slightly toasted total toasting time should be about 5-8 minute remove from heat and transfer the toasted mixture into the bowl with the brown rice cereal mix and let cool completely in a small glass bowl mix the coconut oil brown rice syrup and peanut butter if your ingredient are too thick to whisk pop it into the microwave for a few second to slightly melt everything whisk until creamy let cool completely pour the peanut butter mixture into the rice cerealoat mixture and gently fold everything together until it fully incorporated stir in the chocolate chip and press into a 5x7 pan or equivalent note it important not to stir in the chocolate until everything is cooled or the chocolate will melt all over the place which taste just fine but they wont look the same pour the gooey mixture into the prepared pan and let chill in the freezer for about 30 minute for them to set after theyre set slice & eat then store the remainder in the fridge,2
but i digress… this week after trying out multiple variation of baked oaty thing i ended up here… which is in fact not a pistachio goji granola bar but a peanut buttery oaty nutty rice crispy treat with – yes – chocolate this might not be a green smoothie but i’m just hoping these will last him til lunch… i personally find them to be a nice little late-afternoon snack,0
would an 8×8 pan work,0
but i digress… this week after trying out multiple variation of baked oaty thing i ended up here… which is in fact not a pistachio goji granola bar but a peanut buttery oaty nutty rice crispy treat with – yes – chocolate this might not be a green smoothie but i’m just hoping these will last him til lunch… i personally find them to be a nice little late-afternoon snack,0
some inspiration taken from oh she glow and sprouted kitchen,0
would an 8×8 pan work,0
1 tablespoon olive oil plus more for drizzling 1 small yellow onion chopped 2 big garlic clove peeled 1 teaspoon sweet or smoked paprika ½ tablespoon balsamic vinegar more to taste 1 14-oz can of diced tomato a few pinch of sugar optional 3 sprig fresh thyme leaf 1 cup cooked chickpea drained and rinsed plus extra for garnish 1 cup coconut milk full fat or light 15 cup water ¼ cup parmesan cheese very optional skip if vegan red pepper flake optional for garnish sea salt and freshly ground black pepper,1
